Id,Label,timeset,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,tweets,mentions,pro,group
@NeoTeeVee,,,474,9,0.223475,0.244978,0,,,,
@NEPatriotsSB53,,,2687,9,0.251152,0.272964,0,,,,
@NerdNewsFactory,,,2687,1,1,1,0,,,,
@NerdsJustin,,,5413,8,0.282383,0.319626,0,,,,
@NerdtoriousBIG,,,1560,9,0.223246,0.243449,0,,,,
@BrooksMacDonal6,,,1560,0,0,0,0,,,,
@nerfhearders,,,73,1,1,1,0,,,,
@Nerienis,,,3608,8,0.284427,0.325092,0,1,0,0,anti
@EnriqueMFlores3,,,3608,0,0,0,0,,,,
@Nerve555Nerve,,,345,1,1,1,0,,,,
@Netcrashr,,,1899,8,0.282848,0.321183,0,,,,
@NetizenKane,,,73,8,0.301172,0.34055,0,,,,
@NeToChiGuy,,,5314,8,0.297943,0.338397,0,1,0,3,unclear/neutral
@neugut,,,5414,8,0.282383,0.319626,0,1,0,1,anti
@neuraleyes,,,5415,8,0.282383,0.319626,0,,,,
@NeuroCadence,,,5416,8,0.286277,0.327654,0,,,,
@Neuromancer321,,,5417,8,0.282383,0.319626,0,1,0,3,unclear/neutral
@NevadaConstance,,,73,8,0.282933,0.321347,0,1,0,5,pro
@nevbav,,,1238,9,0.246753,0.271939,0,,,,
@neveragainFL,,,96,1,1,1,0,,,,
@neverdems,,,5418,9,0.246753,0.271939,0,,,,
@girl4_trump,,,5418,0,0,0,0,,,,
@RogueCPI,,,96,9,0.239429,0.260432,38.892857,,,,
@New_Jack,,,5419,1,1,1,0,1,0,3,unclear/neutral
@deemxreckless,,,5419,0,0,0,0,0,1,,
@New0rleansLady,,,616,8,0.284047,0.325587,0,,,,
@ml8_ml8,,,616,0,0,0,0,,,,
@newaaaawlins,,,9,8,0.290861,0.326444,0,,,,
@newballplayer22,,,5420,8,0.282383,0.319626,0,,,,
@NewbergA,,,5421,8,0.282383,0.319626,0,1,0,1,anti
@NewcombLauren,,,5422,8,0.282383,0.319626,0,,,,
@Newday07675208,,,3980,8,0.283312,0.322733,0,,,,
@newfers,,,5423,1,1,1,0,,,,
@robdelaney,,,5423,0,0,0,0,,,,
@newfie_erica,,,61,8,0.287254,0.329523,0,1,0,3,unclear/neutral
@newman39chevy,,,61,8,0.283688,0.322403,0,,,,
@NewmarkJoshua,,,61,8,0.283117,0.321729,0,1,0,1,anti
@NewMediaSal_,,,133,9,0.254376,0.281049,0,,,,
@NewMexicoRoni,,,5424,8,0.282383,0.319626,0,,,,
@NewNumbaWhoDiss,,,1560,8,0.283485,0.323258,0,1,0,3,unclear/neutral
@newocj,,,5425,1,1,1,0,1,0,0,anti
@myfox8,,,5425,0,0,0,0,0,1,,
@NewportLost,,,133,8,0.287296,0.329306,25.5,4,1,1.5,anti
@Newsclippers,,,1426,8,0.291395,0.331051,0,,,,
@NewsJunki3,,,9,8,0.282848,0.321183,0,1,0,1,anti
@newsjunkie_2017,,,73,8,0.284516,0.324695,0,,,,
@NewsLycaness19,,,9,10,0.185911,0.210989,0,,,,
@b,,,9,0,0,0,0,,,,
@carolw640,,,9,0,0,0,0,,,,
@ItsAlinaJo,,,9,0,0,0,0,,,,
@ms_trutalk,,,9,0,0,0,0,,,,
@sascatt,,,9,0,0,0,0,,,,
@Sbuttsie,,,9,0,0,0,0,,,,
@suevee85,,,9,0,0,0,0,,,,
@Newsmann,,,5962,10,0.193534,0.205601,0,,,,
@newsobsessed,,,73,8,0.285529,0.324183,0,,,,
@newsom_roger,,,49,9,0.244669,0.263293,0,,,,
@newsone,,,474,8,0.285068,0.326396,441,,,,
@Newsy,,,5426,8,0.282383,0.319626,0,,,,
@NewWestSandy,,,5427,8,0.283495,0.323875,0,1,1,1,anti
@ParksideGal,,,5427,0,0,0,0,0,2,,
@RealOldHouswife,,,5427,8,0.283495,0.323875,0,1,1,3,unclear/neutral
@NewYawkahBroad,,,5428,9,0.246328,0.270269,0,1,0,0,anti
@nextITgirl,,,96,9,0.220819,0.239001,0,1,0,3,unclear/neutral
@neysa_eng,,,5429,8,0.282848,0.321183,0,1,0,3,unclear/neutral
@NFLMAVERICK,,,5430,8,0.282383,0.319626,0,,,,
@nfltexanchick,,,5431,1,1,1,0,,,,
@andylevy,,,5431,0,0,0,0,,,,
@ngilbert561,,,5432,1,1,1,0,1,0,1,anti
@Ngm5354,,,5433,8,0.282383,0.319626,0,,,,
@ngmcclernan,,,5434,1,1,1,0,,,,
@johnsemley3000,,,5434,0,0,0,0,,,,
@NGMcLaughlin,,,49,9,0.224395,0.242844,0,,,,
@nharris1920,,,5435,8,0.282383,0.319626,0,,,,
@NHFTHR,,,474,1,1,1,0,,,,
@nhiscare57,,,5436,8,0.282383,0.319626,0,,,,
@nhnewman88,,,73,9,0.228809,0.248925,0,1,0,0,anti
@code3fill,,,73,0,0,0,0,0,1,,
@nhprman,,,2010,1,1,1,0,,,,
@NHRunningLady,,,54,8,0.283301,0.323067,0,1,0,1,anti
@NHTeaParties,,,5437,1,1,1,0,,,,
@TheKevinBoyd,,,5437,0,0,0,0,,,,
@NiceandniftyNet,,,5438,8,0.282383,0.319626,0,,,,
@nicebugatti,,,345,8,0.30069,0.339037,0,1,0,0,anti
@NiceGaetti,,,5439,8,0.282383,0.319626,0,,,,
@NiceHarley,,,61,8,0.284326,0.325225,0,1,0,3,unclear/neutral
@nicholasd107,,,5440,8,0.282383,0.319626,0,,,,
@NicholasJLevi,,,5441,1,1,1,0,1,0,3,unclear/neutral
@SauronsBANE,,,5441,0,0,0,0,0,1,,
@NicholasRees1,,,3370,2,0.666667,0.75,0,,,,
@NicholeB2017,,,5442,1,1,1,0,,,,
@nichols_mac,,,5443,8,0.282383,0.319626,0,,,,
@NicholsReal,,,5444,8,0.282383,0.319626,0,,,,
@nick_fariss,,,73,9,0.24011,0.26365,0,,,,
@Nick1113G,,,54,8,0.283301,0.323067,0,1,0,0,anti
@nickandy,,,5445,8,0.286277,0.327654,0,,,,
@nickbudlong,,,5446,8,0.282383,0.319626,0,,,,
@NickEWish,,,2774,8,0.288047,0.332631,0,1,0,0,anti
@NickHoutBay,,,73,8,0.283775,0.324276,0,,,,
@__DragonWings__,,,73,0,0,0,0,,,,
@AmericanMex067,,,73,0,0,0,0,,,,
@NickJBe,,,5447,8,0.282383,0.319626,0,,,,
@NickLaBran,,,54,8,0.284421,0.325244,0,1,0,5,pro
@themissanj,,,54,0,0,0,0,0,1,,
@NickLongo,,,5448,8,0.282383,0.319626,0,,,,
@nicko6568,,,73,8,0.282848,0.321183,0,1,0,1,anti
@NickR27,,,4323,8,0.296321,0.338842,0,1,0,5,pro
@NICKRAFELLO,,,73,8,0.289855,0.33441,0,,,,
@OpenSocietyAdenovir,,,54,0,0,0,0,,,,
@nicky2056,,,5449,8,0.282383,0.319626,0,1,0,5,pro
@nickyahogan,,,3651,1,1,1,0,,,,
@NickyCanfield,,,4323,8,0.285808,0.327438,0,1,0,3,unclear/neutral
@QuaOmsaLagiwann,,,4323,8,0.28534,0.325896,4,1,2,5,pro
@Nicole_Groton,,,5450,8,0.282383,0.319626,0,1,0,0,anti
@NicoleAlva_who,,,1560,1,1,1,0,,,,
@davidmackau,,,1560,0,0,0,0,,,,
@NicoleC2549,,,5451,8,0.282848,0.321183,0,1,0,3,unclear/neutral
@mandybrooks1,,,5451,0,0,0,0,0,1,,
@nicoleclaud01,,,345,8,0.296543,0.337124,0,,,,
@nicoleremini,,,5452,9,0.246328,0.270269,0,,,,
@nicoleshmicole,,,5453,8,0.282383,0.319626,0,2,0,1.5,anti
@Nicshannon21,,,3608,8,0.282848,0.321183,0,1,0,0,anti
@nidalKR,,,4323,8,0.293801,0.335185,0,,,,
@Nidfx,,,5454,8,0.282383,0.319626,0,1,0,5,pro
@Niessen93,,,5455,8,0.282848,0.321183,0,,,,
@Zachary507,,,5455,8,0.282383,0.319626,0,,,,
@nifeshoe,,,9,8,0.290861,0.326444,0,,,,
@Nigel22222,,,5456,9,0.246328,0.270269,0,,,,
@night61,,,5457,8,0.282383,0.319626,0,,,,
@NightBird1965g,,,96,8,0.286934,0.330337,0,1,0,1,anti
@NightclubGenius,,,174,8,0.283312,0.322733,0,,,,
@NightcrawlerKWX,,,54,8,0.283312,0.322733,0,,,,
@VinnyTheJoker,,,54,0,0,0,0,,,,
@NightCreature91,,,345,1,1,1,0,,,,
@nightofthecrabs,,,5458,8,0.282383,0.319626,0,,,,
@nightrain1103,,,133,8,0.30661,0.345634,0,,,,
@NightsRepeat,,,1560,8,0.28479,0.326001,0,,,,
@Tristanshouts,,,1560,9,0.223644,0.24518,4,0,2,,
@nightsweatsnc,,,5459,8,0.282383,0.319626,0,,,,
@NIH_Bear,,,2010,8,0.282848,0.321183,0,1,0,1,anti
@Nikcevic79,,,5460,8,0.282383,0.319626,0,1,0,5,pro
@Nikitam37415117,,,49,8,0.283215,0.322709,0,,,,
@Nikk1066,,,49,9,0.229801,0.252535,0,1,0,0,anti
@Micmac2240,,,49,0,0,0,0,0,1,,
@nikki_petulla,,,5461,9,0.246328,0.270269,0,,,,
@NikkiBalzzz,,,3805,8,0.282848,0.321183,0,1,0,1,anti
@NikkiBeauchamp,,,174,1,1,1,0,1,0,3,unclear/neutral
@nikkij2079,,,5462,8,0.282383,0.319626,0,,,,
@nikkikool1,,,4323,8,0.283854,0.322226,0,1,0,1,anti
@nikkio,,,5638,8,0.286277,0.327654,0,,,,
@NikkiRaquels,,,96,8,0.283215,0.323472,0,,,,
@grandma_melba,,,96,0,0,0,0,,,,
@NikkisBubble,,,5463,9,0.239429,0.260432,0,,,,
@Niklas_Nubien,,,4323,1,1,1,0,1,0,3,unclear/neutral
@Aftonbladet,,,4323,0,0,0,0,0,1,,
@NikonLass,,,5464,9,0.239429,0.260432,0,,,,
@NikuvRiggington,,,5465,8,0.282383,0.319626,0,,,,
@nilabjaguha,,,174,8,0.283312,0.322733,0,,,,
@Nilvisis,,,2774,9,0.221382,0.240191,0,1,0,5,pro
@Nina_I_Kelley,,,54,8,0.283485,0.324214,0,,,,
@ninamarieox,,,5466,8,0.282383,0.319626,0,1,0,0,anti
@NinaNighting,,,5467,2,0.8,0.875,0,1,0,1,anti
@Ildymojo,,,5467,0,0,0,0,0,1,,
@plushiedevil,,,5467,0,0,0,0,0,1,,
@ninasuth1471,,,345,8,0.28275,0.321156,0,,,,
@NinersMayne,,,4323,8,0.297901,0.340547,0,1,0,3,unclear/neutral
@TruthHu72968530,,,4323,8,0.320934,0.365257,52.433333,0,1,,
@NinjaStarWipe,,,5468,8,0.282383,0.319626,0,1,0,5,pro
@Nipmuc18,,,2687,1,1,1,0,,,,
@NirodhaTW,,,5469,1,1,1,0,1,0,0,anti
@AprilMichelle0_,,,5469,0,0,0,0,0,1,,
@nitahenke62,,,49,9,0.246753,0.271939,0,2,0,3,unclear/neutral
@nitaj7,,,5470,8,0.294197,0.332432,0,1,0,3,unclear/neutral
@AntifaMidwest,,,3608,0,0,0,0,,,,
@orangecone21,,,3608,8,0.284333,0.324317,0,0,1,,
@NitwitTv,,,5471,8,0.282383,0.319626,0,,,,
@NiveaNotes,,,4323,8,0.29028,0.329107,0,1,0,3,unclear/neutral
@NivervilleStink,,,61,8,0.284326,0.325225,0,,,,
@NIX1331_,,,5472,8,0.282848,0.321183,0,1,0,3,unclear/neutral
@ryanla24,,,5472,0,0,0,0,0,1,,
@njbaker1,,,96,8,0.280899,0.321519,0,2,0,1,anti
@grepet52,,,96,0,0,0,0,0,1,,
@njdevilsfan8212,,,1560,9,0.264344,0.305042,0,1,0,0,anti
@njdjlc,,,73,9,0.220648,0.238518,0,,,,
@NJGiantFan84,,,4830,1,1,1,0,,,,
@NJL84,,,5473,8,0.282383,0.319626,0,,,,
@NJWineGeek,,,5314,8,0.297943,0.338397,0,,,,
@NKCoverGrrl,,,5474,1,1,1,0,1,0,0,anti
@wandasykes,,,5474,0,0,0,0,0,1,,
@nktpnd,,,133,2,0.6,0.666667,0,,,,
@nytopinion,,,133,1,1,1,4,0,1,,
@nkwfckuimfamous,,,5475,8,0.282383,0.319626,0,,,,
@nlhart6,,,73,9,0.228408,0.247214,0,,,,
@UcheNwaeze1,,,73,8,0.287122,0.329765,0,0,1,,
@NLong72,,,5476,8,0.282383,0.319626,0,,,,
@nlsnt1,,,5477,8,0.282383,0.319626,0,1,0,3,unclear/neutral
@Nmadcock74,,,73,9,0.220871,0.239167,0,1,0,3,unclear/neutral
@nmandine1,,,5478,1,1,1,0,,,,
@owensje,,,5478,0,0,0,0,,,,
@NMantzouris,,,5479,8,0.282383,0.319626,0,,,,
@NMarksmn,,,3370,9,0.230648,0.250518,0,1,0,3,unclear/neutral
@NMellion,,,474,1,1,1,0,,,,
@nn99org,,,5480,9,0.239846,0.262125,0,,,,
@Shauna51200912,,,5480,0,0,0,0,,,,
@Nneka94503778,,,1560,9,0.223246,0.243449,0,,,,
@nnSnowflake,,,73,1,1,1,0,,,,
@No_2_PC,,,663,8,0.284713,0.323133,0,1,0,5,pro
@no_cut_card,,,5481,0,0,0,0,,,,
@no_late_work,,,2774,10,0.198732,0.213752,0,,,,
@SocialSciNerd,,,2774,0,0,0,0,,,,
@No_TrumpAnytime,,,9,1,1,1,0,,,,
@No1_Suspicious,,,616,1,1,1,0,,,,
@tammy_coldwell,,,616,0,0,0,0,,,,
@no1circles,,,61,8,0.284326,0.325225,0,1,0,0,anti
@No1RealWolfy,,,3112,9,0.220819,0.239955,0,,,,
@no2_kay,,,54,8,0.286792,0.330096,0,,,,
@spencersmith11,,,54,0,0,0,0,,,,
@NoahASU_,,,9,8,0.290861,0.326444,0,2,0,2,anti
@NoahBlodgett,,,5482,1,1,1,0,1,0,0,anti
@PaulNanos,,,5482,0,0,0,0,0,1,,
@noahneal,,,5483,8,0.282383,0.319626,0,,,,
@NoahViale,,,5484,8,0.282566,0.320773,0,1,0,3,unclear/neutral
@NoAnimalAbuse66,,,73,9,0.220648,0.238518,0,1,0,3,unclear/neutral
@NobilityObliges,,,3608,8,0.282848,0.321183,0,,,,
@nobutmaybe1,,,49,8,0.283398,0.3229,0,,,,
@nocheesedjjack,,,5485,8,0.282383,0.319626,0,,,,
@NoCowpieZone,,,73,9,0.228392,0.247577,0,1,0,1,anti
@NoDecafPlz,,,54,8,0.283031,0.322328,0,,,,
@NoDrama999,,,5486,1,1,1,0,1,0,5,pro
@americancacti,,,5486,0,0,0,0,0,1,,
@NoelHansen74,,,5487,8,0.282383,0.319626,0,,,,
@noelJoh82360055,,,49,9,0.245093,0.264979,0,,,,
@SmileyJones17,,,49,0,0,0,0,,,,
@NoelleTMD,,,5488,8,0.282383,0.319626,0,1,0,0,anti
@noem210,,,96,1,1,1,0,,,,
@NoFearLetsGo,,,73,1,1,1,0,,,,
@NoFortunate,,,2687,8,0.291722,0.333783,0,1,0,3,unclear/neutral
@48nylady,,,2687,0,0,0,0,0,1,,
@NoFucksGiven642,,,49,1,1,1,0,,,,
@DianePierce532,,,49,0,0,0,0,,,,
@NOH1B,,,1426,8,0.285068,0.328852,0,,,,
@B1_4Change,,,1426,0,0,0,0,,,,
@noidd,,,5489,1,1,1,0,1,0,1,anti
@JessicaUelmen,,,5489,0,0,0,0,0,1,,
@NoIdiocracy,,,4323,8,0.29028,0.329107,0,,,,
@noimnotjewish,,,5490,8,0.282383,0.319626,0,,,,
@NoiseGateStudio,,,474,9,0.22267,0.247422,0,,,,
@NoisyInfamous,,,345,8,0.298303,0.33545,0,1,0,0,anti
@Crzy61RG,,,345,0,0,0,0,0,1,,
@NoJesusNoPeace1,,,5491,8,0.282848,0.321183,0,0,1,,
@rharris7570,,,5491,8,0.282848,0.321183,0,1,0,1,anti
@Noknock1,,,1253,8,0.285627,0.326632,0,,,,
@JDugudichi,,,1253,0,0,0,0,,,,
@NOLA9Saints,,,3112,8,0.28461,0.325469,0,2,0,2.5,anti
@H_Begley,,,3112,0,0,0,0,0,1,,
@nolaguy_phd,,,5492,1,1,1,0,1,0,5,pro
@scottbix,,,5492,0,0,0,0,1,1,3,unclear/neutral
@NolanZugernat,,,9,10,0.183802,0.200193,0,,,,
@LisaMoraitis1,,,9,0,0,0,0,,,,
@nomadchristina,,,5493,8,0.286277,0.327654,0,1,0,1,anti
@NomiRuiz,,,5494,8,0.282383,0.319626,0,,,,
@non_GOP,,,5495,9,0.239429,0.260432,0,1,0,3,unclear/neutral
@nonamen777,,,5496,9,0.239429,0.260432,0,,,,
@nonconfromist,,,5497,8,0.282566,0.320773,0,,,,
@NoniMovie,,,54,8,0.285535,0.325677,0,,,,
@NonnaMarijuana,,,345,1,1,1,0,,,,
@nonobadbad,,,5498,8,0.282383,0.319626,0,,,,
@nonstopvalb,,,5499,8,0.282848,0.321183,0,,,,
@michellewolf,,,5499,0,0,0,0,,,,
@NoOneCaresLOL_,,,1978,8,0.284516,0.326207,0,,,,
@Bad_Episode,,,1978,0,0,0,0,,,,
@JustKeak,,,1978,0,0,0,0,,,,
@SteveHyett,,,1978,0,0,0,0,,,,
@NoOrangeClown,,,5500,8,0.282383,0.319626,0,1,0,3,unclear/neutral
@NopeNotMyCheeto,,,5501,9,0.239429,0.260432,0,,,,
@NordicNurse99,,,1978,8,0.281846,0.322874,0,1,0,0,anti
@kellyhirz,,,1978,0,0,0,0,0,1,,
@NoriyaNori1977,,,5502,8,0.282383,0.319626,0,1,0,3,unclear/neutral
@norlingshea,,,5503,1,1,1,0,1,0,3,unclear/neutral
@WorldofIsaac,,,5503,0,0,0,0,,,,
@norlisssolomon,,,5504,8,0.282383,0.319626,0,1,0,1,anti
@Norm_berry,,,5962,8,0.28441,0.323296,0,,,,
@normancom1,,,133,8,0.284605,0.325622,0,1,0,1,anti
@britishtouch1,,,133,0,0,0,0,0,1,,
@NormasNook1,,,663,2,0.75,0.833333,0,1,0,5,pro
@NormaSuze,,,5505,8,0.282383,0.319626,0,,,,
@NormiesBGone,,,5506,9,0.239429,0.260432,0,,,,
@NorrathReaver,,,54,8,0.283979,0.324588,0,2,0,2,anti
@norristhekat,,,5507,8,0.282383,0.319626,0,1,0,0,anti
@northernsky29,,,5508,1,1,1,0,,,,
@Michael_Louden1,,,5508,0,0,0,0,,,,
@NorthFalcon74,,,5509,8,0.28768,0.332249,0,2,0,0.5,anti
@pigslie,,,5509,0,0,0,0,0,1,,
@vetfor_trump,,,5509,0,0,0,0,0,1,,
@northhills24,,,5510,8,0.282383,0.319626,0,1,0,3,unclear/neutral
@Northsiders1985,,,4323,8,0.315108,0.358303,0,,,,
@NorthwoodsZilly,,,1253,8,0.282848,0.321183,0,,,,
@northynort,,,3112,9,0.220819,0.239955,0,1,0,3,unclear/neutral
@PrplGld,,,786,8,0.2847,0.32734,0,,,,
@SherryB47242871,,,786,0,0,0,0,,,,
@nosseginger,,,345,8,0.284231,0.325968,0,1,0,0,anti
@TrumpFix,,,345,0,0,0,0,0,1,,
@Not_a_Sherpa,,,1978,8,0.290766,0.336256,0,2,0,0.5,anti
@Not_My_Wall,,,5511,8,0.282383,0.319626,0,1,0,3,unclear/neutral
@not2far2right,,,96,8,0.283301,0.322608,0,,,,
@Notademtard,,,5512,8,0.282383,0.319626,0,,,,
@NotAFollower4,,,345,8,0.28275,0.321156,0,1,0,3,unclear/neutral
@notagain53,,,5513,8,0.282383,0.319626,0,,,,
@notalemming,,,1253,8,0.295104,0.341531,440,,,,
@KimCoyle10,,,1253,0,0,0,0,,,,
@notanumber210,,,5514,8,0.282383,0.319626,0,,,,
@notatrumpster1,,,5515,8,0.282383,0.319626,0,1,0,3,unclear/neutral
@notcapnamerica,,,1426,8,0.283871,0.322781,0,,,,
@notcomplicit23,,,9,8,0.283398,0.3229,0,,,,
@RIChapterWMW,,,9,0,0,0,0,,,,
@notDeadYet0001,,,1560,10,0.194149,0.206844,0,,,,
@NotEasyBNGreen,,,5516,8,0.282383,0.319626,0,,,,
@NoteFromSELF,,,1899,8,0.291558,0.345005,0,1,0,0,anti
@GOVTWINE,,,1899,0,0,0,0,,,,
@jamster5068,,,1899,0,0,0,0,,,,
@janetramey5,,,1899,0,0,0,0,,,,
@Jiji_Nair,,,1899,0,0,0,0,,,,
@Kokomothegreat,,,1899,0,0,0,0,,,,
@PacificBerry,,,1899,0,0,0,0,,,,
@robinwash,,,1899,0,0,0,0,0,1,,
@SiriusLeeSpeak,,,1899,0,0,0,0,,,,
@Steve03343829,,,1899,0,0,0,0,,,,
@notevencharming,,,3370,8,0.287363,0.332221,0,1,0,0,anti
@notfordjtrump1,,,5517,8,0.282383,0.319626,0,,,,
@NotGayMike,,,474,1,1,1,0,,,,
@NotJTompkins,,,4323,8,0.282848,0.321183,0,1,0,3,unclear/neutral
@notkimjones,,,5518,8,0.282383,0.319626,0,,,,
@NotKnucklinUndr,,,5519,8,0.282383,0.319626,0,,,,
@notMrsVetoe,,,5520,8,0.282383,0.319626,0,,,,
@NotMyLinkedIn,,,2651,1,1,1,0,,,,
@NOTOKAYNOTTODAY,,,663,8,0.297116,0.340723,0,2,0,3,unclear/neutral
@donwonyou1940,,,663,0,0,0,0,0,1,,
@o07NY,,,663,0,0,0,0,,,,
@vajenson,,,663,0,0,0,0,0,1,,
@NoToTheVladimir,,,5521,1,1,1,0,,,,
@WaifuP0lygamy,,,5521,0,0,0,0,,,,
@notpickypie,,,1426,8,0.284333,0.324317,0,1,0,3,unclear/neutral
@GrismoreLori,,,1426,0,0,0,0,0,1,,
@notputinupwidis,,,5522,8,0.283312,0.322733,0,,,,
@Kimberl64530512,,,5522,0,0,0,0,,,,
@Michell00408945,,,5522,0,0,0,0,,,,
@NotReallyltd,,,2810,8,0.282848,0.321183,0,1,0,0,anti
@NoTrumpanzees,,,73,1,1,1,0,,,,
@notsince1973,,,5523,8,0.294673,0.33396,0,,,,
@fema,,,5523,0,0,0,0,,,,
@notsonormalnow,,,5524,8,0.286745,0.329193,0,1,0,1,anti
@WorkNPRO_GRESS,,,5524,0,0,0,0,0,1,,
@notstevenwhite,,,5525,1,1,1,0,,,,
@sgadarian,,,5525,0,0,0,0,,,,
@NotTiff_Tiffany,,,474,1,1,1,0,1,0,0,anti
@nottoct,,,73,1,1,1,0,,,,
@notvanwilder,,,1426,8,0.283871,0.322781,0,,,,
@novacop923,,,2651,11,0.160557,0.170165,0,1,0,0,anti
@NOVELLOG_,,,5526,1,1,1,0,,,,
@Divina615,,,5526,0,0,0,0,,,,
@Noveltunity,,,5527,8,0.282383,0.319626,0,,,,
@now_justice,,,49,1,1,1,0,,,,
@NowCremeCaramel,,,5528,8,0.282848,0.321183,0,,,,
@Pirkka2,,,5528,0,0,0,0,,,,
@NowellKern,,,3608,8,0.286275,0.326517,0,1,0,3,unclear/neutral
@DeadlyCyclone,,,3608,0,0,0,0,0,1,,
@NowJim,,,5529,8,0.282383,0.319626,0,1,0,5,pro
@noxypaws,,,5530,8,0.282383,0.319626,0,,,,
@NoyTeally,,,2774,8,0.282566,0.320773,0,1,0,3,unclear/neutral
@npearson21,,,2010,8,0.288742,0.33098,0,1,0,0,anti
@npeci,,,96,9,0.23203,0.254124,0,,,,
@NPotada,,,5531,8,0.282383,0.319626,0,,,,
@nprpolitics,,,54,8,0.29527,0.337392,0,,,,
@Trump👎🏼,,,54,0,0,0,0,,,,
@NRAVikki,,,4323,8,0.28275,0.321156,0,1,0,1,anti
@NRCphotos,,,5532,1,1,1,0,1,0,0,anti
@NrmlP,,,73,1,1,1,0,1,0,3,unclear/neutral
@NS88zy,,,54,9,0.228505,0.253066,0,,,,
@nsbishop,,,5533,8,0.282383,0.319626,0,,,,
@NSWilson918,,,61,8,0.283129,0.321592,0,1,0,0,anti
@ntepup,,,3608,8,0.282848,0.321183,0,,,,
@Ntheforest,,,2651,9,0.255569,0.286808,0,,,,
@nthurman51,,,4323,8,0.285808,0.327438,0,,,,
@WITWComingTo,,,4323,0,0,0,0,,,,
@ntvnyr173,,,96,8,0.283679,0.325016,0,,,,
@EJ_Atwood,,,96,0,0,0,0,,,,
@Tricia4Trump,,,96,9,0.246328,0.270269,8.866667,,,,
@Nu_Konspicuous7,,,5534,8,0.286277,0.327654,0,,,,
@NuanceBro,,,616,8,0.283495,0.323114,0,,,,
@NubianLuv6,,,73,8,0.283312,0.322733,0,,,,
@nubiansis8,,,474,8,0.283398,0.3229,0,1,0,0,anti
@NubienneLem,,,5535,8,0.282383,0.319626,0,1,0,3,unclear/neutral
@Nudelagoon,,,4323,1,1,1,0,1,0,3,unclear/neutral
@momsforshade,,,4323,0,0,0,0,0,1,,
@nudlesoop,,,49,9,0.228512,0.249998,0,,,,
@NueOne,,,5536,8,0.282383,0.319626,0,,,,
@NullSpaceGaming,,,5537,1,1,1,0,,,,
@scrvydarg,,,5537,0,0,0,0,,,,
@nulvicat,,,5538,8,0.282383,0.319626,0,,,,
@number1mom9195,,,5539,9,0.246328,0.270269,0,1,0,0,anti
@NumbZombieMom,,,616,1,1,1,0,,,,
@MeredthSalenger,,,616,0,0,0,0,,,,
@nune23,,,5540,8,0.282848,0.321183,0,1,0,1,anti
@Chongo2204,,,5540,0,0,0,0,0,1,,
@NunMaryMargaret,,,5541,8,0.282383,0.319626,0,,,,
@NunoJooHenriqu2,,,5542,8,0.282383,0.319626,0,,,,
@nunyabeeswaxxxx,,,61,8,0.284326,0.325225,0,,,,
@Nunyabiz1111,,,5543,8,0.282383,0.319626,0,,,,
@nur_die_Ruhe,,,54,8,0.283766,0.324616,0,,,,
@ClintonFdn,,,54,0,0,0,0,,,,
@Nursedudesteve,,,345,9,0.24252,0.270396,0,,,,
@herculezg,,,345,0,0,0,0,,,,
@Nursegoes,,,5544,8,0.282383,0.319626,0,,,,
@nursevictoria11,,,5545,9,0.239429,0.260432,0,,,,
@nurseylu,,,1374,1,1,1,0,1,0,1,anti
@NursStokes,,,5546,8,0.282383,0.319626,0,,,,
@NuseUSMC,,,345,9,0.261036,0.286614,0,1,0,3,unclear/neutral
@NuSheriffintwn,,,61,8,0.287116,0.329591,0,1,0,3,unclear/neutral
@nutmeg_kelly,,,4323,8,0.283398,0.323853,0,,,,
@GPDriver67,,,4323,0,0,0,0,,,,
@nutritiongrad04,,,5547,8,0.282383,0.319626,0,,,,
@Nvermindeh,,,54,8,0.286718,0.326482,0,,,,
@ThomasMazze,,,54,1,1,1,1,1,0,5,pro
@nvgymboy,,,96,8,0.286934,0.330337,0,,,,
@nvmadejo,,,5548,8,0.282383,0.319626,0,1,0,0,anti
@NVPeople,,,2651,9,0.226038,0.249154,0,1,0,3,unclear/neutral
@Nvrliberal,,,1253,1,1,1,0,,,,
@NWestSunshine,,,54,8,0.285161,0.326411,0,,,,
@NWGLinda,,,5549,8,0.282383,0.319626,0,,,,
@NWUnicorns,,,5550,8,0.282383,0.319626,0,,,,
@ny2plano,,,1560,9,0.223246,0.243449,0,,,,
@nyasgarden,,,5551,8,0.282383,0.319626,0,1,0,0,anti
@nyc10016,,,345,1,1,1,0,,,,
@NYCChristopherB,,,1560,9,0.223246,0.243449,0,,,,
@NYCchula,,,5552,8,0.282383,0.319626,0,,,,
@nycgirl04,,,73,8,0.285885,0.324455,0,,,,
@NychelleX,,,4243,1,1,1,0,,,,
@POTUSYou,,,4243,0,0,0,0,,,,
@nyciw,,,663,8,0.319797,0.360779,0,1,0,1,anti
@Nyclawyer212,,,54,8,0.287147,0.329746,0,1,0,0,anti
@NYdouchebag,,,1978,8,0.285159,0.327516,2.166667,,,,
@AulonaBC,,,1978,0,0,0,0,,,,
@TheNamesGary,,,1978,8,0.284605,0.325622,0,1,0,1,anti
@NYGfan4ever,,,49,1,1,1,0,1,0,0,anti
@NyjVillainy,,,5553,8,0.282383,0.319626,0,,,,
@NyKiLopez,,,1560,9,0.223246,0.243449,0,,,,
